s,id,date_time,airline,timezone,tweet
0,5.69963767066272E+017,2015-02-23 12:55:26 -0800,American,Pacific Time (US & Canada),@AmericanAir flight aa 1338 delay providenciales miss connection aa 1651 miami sea call ?
0,5.69963701794517E+017,2015-02-23 12:55:10 -0800,American,nan,@AmericanAir ticket give lie raise voice no explanation happen http://t.co/31cFHtK60r
0,5.69962943980286E+017,2015-02-23 12:52:09 -0800,American,Guadalajara,@AmericanAir check go de airport everything fine .# fail
0,5.69962905493316E+017,2015-02-23 12:52:00 -0800,American,nan,@AmericanAir attach original ticket flight number 1672. not experience think would terrible http://t.co/5SdlyN9MSS
2,5.69962901601006E+017,2015-02-23 12:51:59 -0800,American,Pacific Time (US & Canada),@AmericanAir book online unable cancel flight online finally get thru
4,5.69962686219289E+017,2015-02-23 12:51:08 -0800,American,Central Time (US & Canada),@AmericanAir hey becky piela orange county airport really kind helpful reschedule flight
0,5.69962494283919E+017,2015-02-23 12:50:22 -0800,American,Quito,@AmericanAir february 15th rep give record locator tell would receive email itinerary confirmation
0,5.69962134328779E+017,2015-02-23 12:48:56 -0800,American,Pacific Time (US & Canada),@AmericanAir entire process take sooooo long no decent seat leave .# customerservice
2,5.69961680530248E+017,2015-02-23 12:47:08 -0800,American,Mountain Time (US & Canada),@AmericanAir flight attendant announce transportation wait us flight think make
0,5.69961398890992E+017,2015-02-23 12:46:01 -0800,American,Atlantic Time (Canada),@AmericanAir hold reserve award travel 1.5 hrs anyone home ?? crazy weather issue ? http://t.co/cEHrOeurC5
0,5.6996139855138E+017,2015-02-23 12:46:01 -0800,American,Eastern Time (US & Canada),@AmericanAir not mind fee tell not change name ticket
4,5.69961302338073E+017,2015-02-23 12:45:38 -0800,American,Mountain Time (US & Canada),@AmericanAir thank !!!! pick time
0,5.69961111086363E+017,2015-02-23 12:44:52 -0800,American,Hawaii,@AmericanAir original receipt list flight cost 89ish not reflect use voucher
2,5.69960667140235E+017,2015-02-23 12:43:07 -0800,American,nan,@AmericanAir hold flight 4302 ?
4,5.69960665827258E+017,2015-02-23 12:43:06 -0800,American,Central Time (US & Canada),@AmericanAir well guy totally kick million pound ass bar none best sm team airline industry opinion
0,5.69960303514923E+017,2015-02-23 12:41:40 -0800,American,Quito,@AmericanAir least could would refund one-way ticket buy since not able accommodate thank
0,5.69959876706886E+017,2015-02-23 12:39:58 -0800,American,Atlantic Time (Canada),@AmericanAir patient 'delayed' bag 5 weeks tell could take another 3 5 weeks unacceptable
0,5.69959631256052E+017,2015-02-23 12:39:00 -0800,American,Quito,@AmericanAir purchase ticket never would buy flight not cancel flightled terrible customer service
0,5.69959601011069E+017,2015-02-23 12:38:52 -0800,American,nan,"@AmericanAir flt 703 sorry schedule 545 phl-mia, totally chaotic poorly address event send three gate night"
0,5.69959182729785E+017,2015-02-23 12:37:13 -0800,American,Quito,@AmericanAir tell could refund cost original return flight note flight book expensive
0,5.69958916668305E+017,2015-02-23 12:36:09 -0800,American,Quito,@AmericanAir not okay since could not put earlier flight buy ticket another airline
0,5.69958642411123E+017,2015-02-23 12:35:04 -0800,American,Quito,@AmericanAir hear back 7:30 today put flight tomorrow arrive home 4 pm mean would take 2nd day work
0,5.69958485913244E+017,2015-02-23 12:34:27 -0800,American,Pacific Time (US & Canada),@AmericanAir @airport 8hrs tell nothing anyone rep say 'we wait mechanics finish lunch '!
2,5.69958295919731E+017,2015-02-23 12:33:41 -0800,American,Quito,@AmericanAir consider past midnight hang call receive another service call
2,5.69958232162222E+017,2015-02-23 12:33:26 -0800,American,Eastern Time (US & Canada),@AmericanAir redeem aadavantage miles lan flight ?
0,5.69958224968983E+017,2015-02-23 12:33:24 -0800,American,nan,@AmericanAir try no less 8 time today get touch service desk begin 8:30 est no luck -help!
0,5.6995795863477E+017,2015-02-23 12:32:21 -0800,American,Quito,@AmericanAir put hold 5.5 hrs get call back 11:20 pm wait hold another hour
0,5.69957703813976E+017,2015-02-23 12:31:20 -0800,American,Quito,@AmericanAir lose customer today flight today cancel flightled find call customer service yesterday
0,5.69957675548721E+017,2015-02-23 12:31:13 -0800,American,Eastern Time (US & Canada),@AmericanAir call regard bag come yesterday no one notify update online record locator #customerservice
0,5.69957170369815E+017,2015-02-23 12:29:13 -0800,American,nan,@AmericanAir realize customer service leave much desire folks handle call could care less ... show
4,5.69957163138884E+017,2015-02-23 12:29:11 -0800,American,nan,@AmericanAir thank
0,5.6995700075214E+017,2015-02-23 12:28:32 -0800,American,nan,@AmericanAir unacceptable clear lose one customer not matter american many bankruptcies take
0,5.69956742122983E+017,2015-02-23 12:27:31 -0800,American,nan,@AmericanAir another airline accommodate customers unable simply change passengers notice simply
2,5.69956658199134E+017,2015-02-23 12:27:11 -0800,American,nan,@AmericanAir probability flight 1330 dfw dtw delay cancel flight ?
4,5.69956285828854E+017,2015-02-23 12:25:42 -0800,American,nan,@AmericanAir thank !!! 
2,5.69955742276407E+017,2015-02-23 12:23:32 -0800,American,nan,@AmericanAir uhmmm need @JColeNC dallas tx tour 
0,5.69955122819818E+017,2015-02-23 12:21:05 -0800,American,nan,@AmericanAir way reserve dog  flight without speak representative ? boot helpline
0,5.69954275016765E+017,2015-02-23 12:17:43 -0800,American,Mountain Time (US & Canada),@AmericanAir call 3 straight days no one pick sure storm also #customers holler
0,5.69954220184605E+017,2015-02-23 12:17:29 -0800,American,Central Time (US & Canada),@americanair tell luggage ? flight 1644 sna dfw flight mke cancel flightled get rebooked ord
0,5.69954199821275E+017,2015-02-23 12:17:25 -0800,American,Quito,@AmericanAir gtsvyb say cancel flightled try check
4,5.69953628687102E+017,2015-02-23 12:15:08 -0800,American,nan,@AmericanAir thank process refund
0,5.69953475640996E+017,2015-02-23 12:14:32 -0800,American,Pacific Time (US & Canada),@AmericanAir good would expect not get phone make change change online ?
0,5.69953006847955E+017,2015-02-23 12:12:40 -0800,American,nan,@AmericanAir ;@ usairways us 728/Feb 21 unprofessional unprepared unsympathetic lack communication lack solutions
4,5.69952984257294E+017,2015-02-23 12:12:35 -0800,American,Central Time (US & Canada),@AmericanAir thank ask second plane maintenance issue flight ord light sit gate warm plane
0,5.69952945028108E+017,2015-02-23 12:12:25 -0800,American,Casablanca,@AmericanAir hey ho not lose money next make sure stick 'flyers right 's booklet
2,5.69952929756672E+017,2015-02-23 12:12:22 -0800,American,Quito,@AmericanAir please dm
0,5.69952639116448E+017,2015-02-23 12:11:13 -0800,American,Pacific Time (US & Canada),@AmericanAir try 20 hrs reach agent must make change not web 11:59 pst cancel flight rev ystday
0,5.69952247641199E+017,2015-02-23 12:09:39 -0800,American,nan,@AmericanAir oh lose luggage #ridiculous #angrybird #where'smybag
4,5.69951896808464E+017,2015-02-23 12:08:16 -0800,American,Central Time (US & Canada),@AmericanAir great job great service sdf weekend winter storm
0,5.69951566784045E+017,2015-02-23 12:06:57 -0800,American,nan,@AmericanAir please get together find husband luggage ruin ski trip aspen 3rd day no luggage
0,5.69951438329086E+017,2015-02-23 12:06:26 -0800,American,Central Time (US & Canada),@AmericanAir not worry ...@ delta take good care ... loss gain
4,5.69951363670643E+017,2015-02-23 12:06:08 -0800,American,London,@AmericanAir welcome anyone work condition deserve thank even though side #Atlantic lol xx
2,5.69951353205871E+017,2015-02-23 12:06:06 -0800,American,Amsterdam,@AmericanAir could check swu typo last post space aa199 MXP-JFK feb 28th ? thank
2,5.6995122251554E+017,2015-02-23 12:05:35 -0800,American,Amsterdam,@AmericanAir could check svu space aa199 MXP-JFK feb 28th ? thank
4,5.6995101603398E+017,2015-02-23 12:04:46 -0800,American,Central Time (US & Canada),@AmericanAir thank gang mind ask handle social media house ?
0,5.69950980638413E+017,2015-02-23 12:04:37 -0800,American,Eastern Time (US & Canada),@AmericanAir sure frustrate strand airport fate hand
0,5.69950766485541E+017,2015-02-23 12:03:46 -0800,American,Central Time (US & Canada),@AmericanAir thank tell flight get cancel flightled not miss luggage thank fam
4,5.69950724983026E+017,2015-02-23 12:03:36 -0800,American,nan,@AmericanAir yes thank
0,5.69950555344228E+017,2015-02-23 12:02:56 -0800,American,Central Time (US & Canada),@AmericanAir 77min still hold chg award travel #sorrynotsorry
0,5.69950510981083E+017,2015-02-23 12:02:45 -0800,American,Central Time (US & Canada),@AmericanAir people phone not see ? 800 difference poor process ...
4,5.69949946146742E+017,2015-02-23 12:00:30 -0800,American,Pacific Time (US & Canada),@AmericanAir get new reservation tomorrow thank
2,5.69949655905264E+017,2015-02-23 11:59:21 -0800,American,Madrid,@AmericanAir couple question available pm ?
2,5.69949415458214E+017,2015-02-23 11:58:24 -0800,American,Mountain Time (US & Canada),@AmericanAir friends flight 386 jax dfw cancel flight ?
0,5.69949017674809E+017,2015-02-23 11:56:49 -0800,American,nan,@AmericanAir still not take call ? storm end 2 days ago like pat #doyourjob
4,5.69948991569265E+017,2015-02-23 11:56:43 -0800,American,Eastern Time (US & Canada),@AmericanAir 90 dollar rt ticket chicago ? yes please
2,5.69948758118527E+017,2015-02-23 11:55:47 -0800,American,nan,@AmericanAir thank
4,5.69948646717813E+017,2015-02-23 11:55:21 -0800,American,Eastern Time (US & Canada),@AmericanAir let us extraordinary week make year remember #GoingForGreat 2015 thank much american airlines !!!
0,5.69948645853786E+017,2015-02-23 11:55:20 -0800,American,nan,@AmericanAir not helpful
0,5.69948507018129E+017,2015-02-23 11:54:47 -0800,American,nan,@AmericanAir expect us spend hard earn fly make exceptions extra call volume however never make acpt
2,5.69948411966976E+017,2015-02-23 11:54:25 -0800,American,nan,@AmericanAir friend tell able use credit airline towards one flight tell could not
0,5.69948398545039E+017,2015-02-23 11:54:21 -0800,American,Mountain Time (US & Canada),@AmericanAir hour half land bag finally trickle http://t.co/4KbTzVjU3b
2,5.6994831494853E+017,2015-02-23 11:54:02 -0800,American,nan,@AmericanAir well spell name wrong
0,5.69948241116017E+017,2015-02-23 11:53:44 -0800,American,nan,@AmericanAir 2 hours no not patient not call back feature pay someone answer phone not tweet #onhold
0,5.69947414263702E+017,2015-02-23 11:50:27 -0800,American,nan,@AmericanAir please something board dca 35x many delay bus plan tarmac despite empty gate disorganize mess
0,5.69947324316721E+017,2015-02-23 11:50:05 -0800,American,nan,@AmericanAir no standby line update online app either trouble
0,5.69946742277452E+017,2015-02-23 11:47:47 -0800,American,Central Time (US & Canada),@AmericanAir no cancel flight trip instead 25 future trip voucher 25 drink coupon would better !# wakinginmemphis
4,5.69946475163034E+017,2015-02-23 11:46:43 -0800,American,Hawaii,@AmericanAir thx send dm
0,5.6994601298867E+017,2015-02-23 11:44:53 -0800,American,Central Time (US & Canada),@AmericanAir unbelievable not even wait hold speak human resolve issue !!!!!!!! system simply hang
0,5.69945910546989E+017,2015-02-23 11:44:28 -0800,American,nan,@americanair thank airline ruin bag refuse anything
0,5.69945018527429E+017,2015-02-23 11:40:56 -0800,American,nan,@AmericanAir 4 open kiosks priority no line 4 open main check ~80-100 ppl
0,5.69944807830737E+017,2015-02-23 11:40:05 -0800,American,nan,@AmericanAir app nonsense flight cancel flightation yesterday not able use app kiosk today hour long line
0,5.69944699877724E+017,2015-02-23 11:39:40 -0800,American,Pacific Time (US & Canada),@AmericanAir thank reach not response yet lose find go straight vm
0,5.69944355261305E+017,2015-02-23 11:38:18 -0800,American,nan,@AmericanAir 'bag not yet locate '. 5th time check track bag hard system ?
0,5.69944281512686E+017,2015-02-23 11:38:00 -0800,American,Pacific Time (US & Canada),@AmericanAir fyi ... call still get drop hour continuous dial attempt cancel flight online not able help !!!
0,5.69943700010172E+017,2015-02-23 11:35:41 -0800,American,Central Time (US & Canada),@AmericanAir @maxfitgirl29 next time fly southwest ...
0,5.69943022474957E+017,2015-02-23 11:33:00 -0800,American,Pacific Time (US & Canada),@AmericanAir still hold way suck
4,5.69942287318458E+017,2015-02-23 11:30:04 -0800,American,nan,@AmericanAir kudos crew flt 167 today specially carlton love new 767-300. keep good work aa
0,5.6994222622405E+017,2015-02-23 11:29:50 -0800,American,nan,@AmericanAir flight leave dallas right ? maui try figure delay flight 7 go
0,5.69942200735425E+017,2015-02-23 11:29:44 -0800,American,nan,@AmericanAir ask new colleagues @USAirways handle us 728 21 february expect make whole check complaint inbox
0,5.69942094766326E+017,2015-02-23 11:29:19 -0800,American,nan,@AmericanAir get outta
0,5.69942084393824E+017,2015-02-23 11:29:16 -0800,American,Eastern Time (US & Canada),@americanair try call get high call volume moment message say goodbye hang up...
0,5.69942011916259E+017,2015-02-23 11:28:59 -0800,American,Pacific Time (US & Canada),@AmericanAir really appreciate great customer service ... one service agents hang ask legitimate question
0,5.6994185813207E+017,2015-02-23 11:28:22 -0800,American,nan,@AmericanAir not already know ? not everyone share nasty food ? not even close decent
4,5.6994164788403E+017,2015-02-23 11:27:32 -0800,American,Eastern Time (US & Canada),@AmericanAir thank much appreciate plane 90 min gate
0,5.69941389208719E+017,2015-02-23 11:26:30 -0800,American,Pacific Time (US & Canada),@AmericanAir guy get rid functionality http://t.co/R1OQAVEO7I put reservation hold 24 hours ? not see
0,5.69940980809343E+017,2015-02-23 11:24:53 -0800,American,Pacific Time (US & Canada),@AmericanAir hold since 5am no one get airport cancel flight flight not make us pay huge fee change flight
4,5.69940935875948E+017,2015-02-23 11:24:42 -0800,American,Central Time (US & Canada),@AmericanAir nicest people world work admiral 's club gladys san juan es mi amiga
2,5.69940889902035E+017,2015-02-23 11:24:31 -0800,American,nan,@AmericanAir due road condition
2,5.69940832691753E+017,2015-02-23 11:24:18 -0800,American,nan,@AmericanAir go change tomorrow concern fllight make not able leave airport 1/2
4,5.69940740454937E+017,2015-02-23 11:23:56 -0800,American,nan,@AmericanAir love much plan please follow back ? amaze bussines
0,5.69940685757014E+017,2015-02-23 11:23:43 -0800,American,nan,@AmericanAir genuine give opinion occur last night 445 fly phl mia no assistance airport
0,5.69940582572945E+017,2015-02-23 11:23:18 -0800,American,Mountain Time (US & Canada),@AmericanAir get flight change air ? delay cause miss connection 1 seat late flightr
